StoreKey;GeographyKey;StoreManager;StoreType;StoreName;StoreDescription;Status;OpenDate;CloseDate;EntityKey;ZipCode;ZipCodeExtension;StorePhone;StoreFax;AddressLine1;AddressLine2;CloseReason;EmployeeCount;SellingAreaSize;LastRemodelDate;GeoLocation;Geometry;ETLLoadID;LoadDate;UpdateDate
190;810;204;"Store";"Contoso Charleston Store";"Contoso Charleston Store";"On";22/2/2004 00:00:00;;824;29406;29406;"552-555-0111";"552-555-0111";"Rockingham St Shopping mall";"Rockingham St Shopping mall";"";47;1125;17/6/2009 00:00:00;"E6100000010C58CA32C4B166404087A757CA32FC53C0";"00000000010C87A757CA32FC53C058CA32C4B1664040";1;10/7/2009 00:00:00;17/6/2009 00:00:00
192;794;206;"Store";"Contoso Baltimore Store";"Contoso Baltimore Store";"On";18/2/2004 00:00:00;;826;21201;21201;"508-555-0129";"508-555-0129";"Pleasant St";"Pleasant St";"";17;460;17/6/2009 00:00:00;"E6100000010C73D712F241A7434017D9CEF7532753C0";"00000000010C17D9CEF7532753C073D712F241A74340";1;6/7/2009 00:00:00;17/6/2009 00:00:00
195;915;209;"Store";"Contoso Queen Anne's County Store";"Contoso Queen Anne's County Store";"On";21/5/2004 00:00:00;;829;21617;21617;"106-555-0120";"106-555-0120";"Tilghman Neck St Shopping mall";"Tilghman Neck St Shopping mall";"";26;680;17/6/2009 00:00:00;"E6100000010C4D158C4AEA84434005A3923A010953C0";"00000000010C05A3923A010953C04D158C4AEA844340";1;6/7/2009 00:00:00;17/6/2009 00:00:00
197;792;211;"Store";"Contoso Back River Store";"Contoso Back River Store";"On";23/7/2004 00:00:00;;831;21219;21219;"955-555-0131";"955-555-0131";"Back River St Shopping mall";"Back River St Shopping mall";"";33;560;17/6/2009 00:00:00;"E6100000010C492EFF21FDA643402B8716D9CE1F53C0";"00000000010C2B8716D9CE1F53C0492EFF21FDA64340";1;6/7/2009 00:00:00;17/6/2009 00:00:00
202;748;220;"Store";"Contoso Edinburgh Store";"Contoso Edinburgh Store";"On";2/8/2004 00:00:00;;834;;;"296-555-0121";"296-555-0121";"Princes St Edinburgh, Midlothian Shopping mall, United Kingdom";"Princes St Edinburgh, Midlothian Shopping mall, United Kingdom";"";25;700;17/6/2009 00:00:00;"E6100000010C51DA1B7C61FA4B40DAACFA5C6D8509C0";"00000000010CDAACFA5C6D8509C051DA1B7C61FA4B40";1;10/7/2009 00:00:00;17/6/2009 00:00:00
205;742;223;"Store";"Contoso Carlisle Store";"Contoso Carlisle Store";"On";18/5/2004 00:00:00;;837;;;"165-555-0113";"165-555-0113";"Citycenter  Botchergate Carlisle, UK";"Citycenter  Botchergate Carlisle, UK";"";23;680;17/6/2009 00:00:00;"E6100000010C3411363CBD724B404356B77A4E7A07C0";"00000000010C4356B77A4E7A07C03411363CBD724B40";1;10/7/2009 00:00:00;17/6/2009 00:00:00
207;755;225;"Store";"Contoso Lancashire Store";"Contoso Lancashire Store";"On";20/7/2004 00:00:00;;839;;;"393-555-0186";"393-555-0186";"Rochdale Rd Todmorden, Lancashire Shopping mall, United Kingdom";"Rochdale Rd Todmorden, Lancashire Shopping mall, United Kingdom";"";36;680;17/6/2009 00:00:00;"E6100000010C7E1D386744F14A40132C0E677EB505C0";"00000000010C132C0E677EB505C07E1D386744F14A40";1;10/7/2009 00:00:00;17/6/2009 00:00:00
210;743;228;"Store";"Contoso Cheshire Store";"Contoso Cheshire Store";"On";23/4/2004 00:00:00;;842;;;"663-555-0172";"663-555-0172";"Market St  Marple, Stockport, Cheshire Citycenter, United Kingdom";"Market St  Marple, Stockport, Cheshire Citycenter, United Kingdom";"";;680;17/6/2009 00:00:00;"E6100000010CF2D24D6210D847403F355EBA495C5DC0";"00000000010C3F355EBA495C5DC0F2D24D6210D84740";1;10/7/2009 00:00:00;17/6/2009 00:00:00
212;651;230;"Store";"Contoso Liverpool Store";"Contoso Liverpool Store";"On";2/3/2004 00:00:00;;844;;;"313-555-0196";"313-555-0196";"Leinster Rd Liverpool, Merseyside Citycenter, UK";"Leinster Rd Liverpool, Merseyside Citycenter, UK";"";64;680;17/6/2009 00:00:00;"E6100000010CDBF97E6ABCB44A40BA2C26361FD707C0";"00000000010CBA2C26361FD707C0DBF97E6ABCB44A40";1;10/7/2009 00:00:00;17/6/2009 00:00:00
215;529;233;"Store";"Contoso Paris Store";"Contoso Paris Store";"On";28/3/2004 00:00:00;;847;75001;75001;"139-555-0131";"139-555-0131";"Rue de Rivoli Citycenter  Paris, France";"Rue de Rivoli Citycenter  Paris, France";"";12;680;17/6/2009 00:00:00;"E6100000010C832F4CA60A6E4840D0D03FC1C5CA0240";"00000000010CD0D03FC1C5CA0240832F4CA60A6E4840";1;10/5/2009 00:00:00;17/6/2009 00:00:00
217;759;235;"Store";"Contoso Lyon Store";"Contoso Lyon Store";"On";30/8/2004 00:00:00;;855;69002;69002;"207-555-0192";"207-555-0192";"Citycenter Lyon, France";"Citycenter Lyon, France";"";15;680;17/6/2009 00:00:00;"E6100000010CFCA9F1D24DE24640F7065F984C551340";"00000000010CF7065F984C551340FCA9F1D24DE24640";1;10/5/2009 00:00:00;17/6/2009 00:00:00
220;766;238;"Store";"Contoso Nantes Store";"Contoso Nantes Store";"On";3/8/2004 00:00:00;;858;44000;44000;"991-555-0184";"991-555-0184";"Citycenter Nantes, France";"Citycenter Nantes, France";"";11;680;17/6/2009 00:00:00;"E6100000010CCE1951DA1B9C474021B0726891EDF8BF";"00000000010C21B0726891EDF8BFCE1951DA1B9C4740";1;10/5/2009 00:00:00;17/6/2009 00:00:00
222;771;240;"Store";"Contoso Roma Store";"Contoso Roma Store";"On";5/10/2007 00:00:00;;860;192;192;"927-555-0150";"927-555-0150";"";"";"";43;490;17/6/2009 00:00:00;"E6100000010C09F9A067B3F244403333333333F32840";"00000000010C3333333333F3284009F9A067B3F24440";1;10/5/2009 00:00:00;17/6/2009 00:00:00
225;776;243;"Store";"Contoso Torino Store";"Contoso Torino Store";"On";18/3/2004 00:00:00;;863;10141;10141;"931-555-0118";"931-555-0118";"";"";"";24;500;17/6/2009 00:00:00;"E6100000010CC520B07268894640736891ED7CBF1E40";"00000000010C736891ED7CBF1E40C520B07268894640";1;10/5/2009 00:00:00;17/6/2009 00:00:00
227;884;245;"Store";"Contoso Naples Store";"Contoso Naples Store";"On";2/3/2004 00:00:00;;865;20124;20124;"492-555-0174";"492-555-0174";"Downtown Naples, Florida";"Downtown Naples, Florida";"";13;500;17/6/2009 00:00:00;"E6100000010C3AADDBA0F67254C0ED4960730E263A40";"00000000010CED4960730E263A403AADDBA0F67254C0";1;10/5/2009 00:00:00;17/6/2009 00:00:00
230;754;247;"Store";"Contoso koln No.2 Store";"Contoso Cologne Store";"On";15/5/2004 00:00:00;;868;50672;50672;"916-555-0165";"916-555-0165";"Downtown, Koln, Germany";"Downtown, Koln, Germany";"";25;500;17/6/2009 00:00:00;"E6100000010CB7627FD93D7949401092054CE0D61B40";"00000000010C1092054CE0D61B40B7627FD93D794940";1;10/5/2009 00:00:00;17/6/2009 00:00:00
232;754;249;"Store";"Contoso koln No.1 Store";"Contoso koln Store";"On";29/7/2004 00:00:00;;870;50823;50823;"583-555-0182";"583-555-0182";"Citycenter Koln, Germany";"Citycenter Koln, Germany";"";35;500;17/6/2009 00:00:00;"E6100000010C371AC05B207949401AC05B2041D11B40";"00000000010C1AC05B2041D11B40371AC05B20794940";1;10/5/2009 00:00:00;17/6/2009 00:00:00
235;770;252;"Store";"Contoso Ramstein Store";"Contoso Ramstein Store";"On";13/8/2004 00:00:00;;873;66877;66877;"555-555-0113";"555-555-0113";"Citycenter Shopping mall Ramstein-Miesenbach, Germany";"Citycenter Shopping mall Ramstein-Miesenbach, Germany";"";15;500;17/6/2009 00:00:00;"E6100000010C45D8F0F44AB94840B9AAECBB22381E40";"00000000010CB9AAECBB22381E4045D8F0F44AB94840";1;10/5/2009 00:00:00;17/6/2009 00:00:00
237;750;254;"Store";"Contoso Giebelstadt Store";"Contoso Giebelstadt Store";"On";26/12/2004 00:00:00;;875;97232;97232;"264-555-0150";"264-555-0150";"Citycenter, Giebelstadt, Germany";"Citycenter, Giebelstadt, Germany";"";15;500;17/6/2009 00:00:00;"E6100000010CEBE2361AC0D34840FA9B508880E32340";"00000000010CFA9B508880E32340EBE2361AC0D34840";1;10/5/2009 00:00:00;17/6/2009 00:00:00
240;736;257;"Store";"Contoso Amsterdam Store";"Contoso Amsterdam Store";"On";29/3/2004 00:00:00;;878;;;"230-555-0144";"230-555-0144";"Citycenter Shopping mall, Amsterdam (Noord-Holland), Netherlands";"Citycenter Shopping mall, Amsterdam (Noord-Holland), Netherlands";"";26;680;17/6/2009 00:00:00;"E6100000010CFED478E926314A40718FA50F5D901340";"00000000010C718FA50F5D901340FED478E926314A40";1;10/5/2009 00:00:00;17/6/2009 00:00:00
242;773;259;"Store";"Contoso Stockholm Store";"Contoso Stockholm Store";"On";31/5/2004 00:00:00;;880;11145;11145;"208-555-0114";"208-555-0114";"Birger Jarlsg Shopping mall, Sweden";"Birger Jarlsg Shopping mall, Sweden";"";33;680;17/6/2009 00:00:00;"E6100000010CD0D556EC2FAB4D403B014D840D0F3240";"00000000010C3B014D840D0F3240D0D556EC2FAB4D40";1;6/7/2009 00:00:00;17/6/2009 00:00:00
245;741;262;"Store";"Contoso Bucharest Store";"Contoso Bucharest Store";"On";19/5/2004 00:00:00;;883;30583;30583;"163-555-0147";"163-555-0147";"Nan Street Bucharest, Romania";"Nan Street Bucharest, Romania";"";25;680;17/6/2009 00:00:00;"E6100000010C1B2FDD240639464096438B6CE71B3A40";"00000000010C96438B6CE71B3A401B2FDD2406394640";1;6/7/2009 00:00:00;17/6/2009 00:00:00
247;780;264;"Store";"Contoso Warsaw Store";"Contoso Warsaw Store";"On";4/9/2004 00:00:00;;885;;;"680-555-0118";"680-555-0118";"Citycenter Warszawa, Poland";"Citycenter Warszawa, Poland";"";15;680;17/6/2009 00:00:00;"E6100000010C2041F163CC1D4A40FD87F4DBD7013540";"00000000010CFD87F4DBD70135402041F163CC1D4A40";1;6/7/2009 00:00:00;17/6/2009 00:00:00
250;737;267;"Store";"Contoso Athens Store";"Contoso Athens Store";"On";17/4/2004 00:00:00;;888;10559;10559;"237-555-0128";"237-555-0128";"";"";"";15;680;17/6/2009 00:00:00;"E6100000010C03780B2428FE424048BF7D1D38B73740";"00000000010C48BF7D1D38B7374003780B2428FE4240";1;10/7/2009 00:00:00;17/6/2009 00:00:00
252;713;296;"Store";"Contoso Canberra Store";"Contoso Canberra Store";"On";17/11/2005 00:00:00;;889;;;"413-555-0124";"413-555-0124";"Canberra International shopping mall, Australia";"Canberra International shopping mall, Australia";"";28;480;17/6/2009 00:00:00;"E6100000010CA301BC0512A441C06ABC749318A46240";"00000000010C6ABC749318A46240A301BC0512A441C0";1;10/7/2009 00:00:00;17/6/2009 00:00:00
255;723;269;"Store";"Contoso New Delhi Store";"Contoso New Delhi Store";"On";29/4/2004 00:00:00;;892;110005;110005;"153-555-0166";"153-555-0166";"Khan Market, New Delhi,  India";"Khan Market, New Delhi,  India";"";29;480;17/6/2009 00:00:00;"E6100000010CA4703D0AD7A33C4012A5BDC1174E5340";"00000000010C12A5BDC1174E5340A4703D0AD7A33C40";1;10/7/2009 00:00:00;17/6/2009 00:00:00
257;718;271;"Store";"Contoso Kolkata Store";"Contoso Kolkata Store";"On";11/6/2005 00:00:00;;894;700017;700017;"491-555-0183";"491-555-0183";"Citycenter, Kolkata, West Bengal, India‎";"Citycenter, Kolkata, West Bengal, India‎";"";35;480;17/6/2009 00:00:00;"E6100000010CFA7E6ABC74933640A5BDC11726175640";"00000000010CA5BDC11726175640FA7E6ABC74933640";1;10/12/2008 00:00:00;17/6/2009 00:00:00
260;730;274;"Store";"Contoso Tehran No.1 Store";"Contoso Tehran No.1 Store";"On";4/9/2004 00:00:00;;897;1698530;1698530;"325-555-0137";"325-555-0137";"Citycenter, Tehran, Tehran, Iran";"Citycenter, Tehran, Tehran, Iran";"";35;480;17/6/2009 00:00:00;"E6100000010C8A8EE4F21FDA41403CBD529621B64940";"00000000010C3CBD529621B649408A8EE4F21FDA4140";1;10/12/2008 00:00:00;17/6/2009 00:00:00
262;709;276;"Store";"Contoso Bangkok No.1 Store";"Contoso Bangkok No.1 Store";"On";6/11/2008 00:00:00;;899;10110;10110;"961-555-0122";"961-555-0122";"Bangkok,Citycenter, Thailand";"Bangkok,Citycenter, Thailand";"";62;480;17/6/2009 00:00:00;"E6100000010C0DE02D90A0982B4066666666661E5940";"00000000010C66666666661E59400DE02D90A0982B40";1;10/12/2008 00:00:00;17/6/2009 00:00:00
265;717;279;"Store";"Contoso Islamabad No.1 Store";"Contoso Islamabad No.1 Store";"On";9/2/2004 00:00:00;;902;10086;10086;"306-555-0186";"306-555-0186";"Islamabad Capital Territory, Pakistan";"Islamabad Capital Territory, Pakistan";"";71;480;17/6/2009 00:00:00;"E6100000010C87A757CA32DC4040AB3E575BB1435240";"00000000010CAB3E575BB143524087A757CA32DC4040";1;10/12/2008 00:00:00;17/6/2009 00:00:00
269;735;282;"Store";"Contoso Yokohama Store";"Contoso Yokohama Store";"On";15/5/2004 00:00:00;;906;;;"151-555-0113";"151-555-0113";"Citycenter, Kanagawa Prefecture Japan";"Citycenter, Kanagawa Prefecture Japan";"";77;480;17/6/2009 00:00:00;"E6100000010CB7627FD93DB94140C74B378941746140";"00000000010CC74B378941746140B7627FD93DB94140";1;10/12/2008 00:00:00;17/6/2009 00:00:00
272;725;285;"Store";"Contoso Sapporo Store";"Contoso Sapporo Store";"On";20/8/2007 00:00:00;;909;39864;39864;"125-555-0196";"125-555-0196";"sapporo Hokkaido northwest district";"sapporo Hokkaido northwest district";"";50;480;17/6/2009 00:00:00;"E6100000010C6FF085C9548945403333333333AB6140";"00000000010C3333333333AB61406FF085C954894540";1;10/12/2008 00:00:00;17/6/2009 00:00:00
274;726;287;"Store";"Contoso Seoul Store";"Contoso Seoul Store";"On";13/10/2008 00:00:00;;911;57;57;"370-555-0163";"370-555-0163";"Seoul west district";"Seoul west district";"";50;480;17/6/2009 00:00:00;"E6100000010CB6F3FDD478C942407593180456BE5F40";"00000000010C7593180456BE5F40B6F3FDD478C94240";1;10/12/2008 00:00:00;17/6/2009 00:00:00
279;710;292;"Store";"Contoso Beijing Store";"Contoso Beijing Store";"On";16/7/2008 00:00:00;;851;100007;100007;"486-555-0150";"486-555-0150";"China Beijing Chaoyang distrct Shanlitun Rd";"China Beijing Chaoyang distrct Shanlitun Rd";"";86;480;17/6/2009 00:00:00;"E6100000010C2041F163CCF5434037894160E5185D40";"00000000010C37894160E5185D402041F163CCF54340";1;10/7/2009 00:00:00;17/6/2009 00:00:00
14;825;47;"Store";"Contoso Fall City Store";"Contoso Fall City Store";"On";23/1/2006 00:00:00;;648;97001;97014;"819-555-0175";"819-555-0175";"Fall City, Citycenter";"Fall City, Citycenter";"";47;1125;16/6/2009 00:00:00;"E6100000010CA835CD3B4EC947406F1283C0CA795EC0";"00000000010C6F1283C0CA795EC0A835CD3B4EC94740";1;10/7/2009 00:00:00;16/6/2009 00:00:00
16;627;49;"Store";"Contoso Everett Store";"Contoso Everett Store";"On";25/1/2004 00:00:00;;650;97001;97016;"508-555-0165";"508-555-0165";"Riverside  Ave Shopping mall";"Riverside  Ave";"";17;462;16/6/2009 00:00:00;"E6100000010C3B70CE88D2FE474023DBF97E6A8C5EC0";"00000000010C23DBF97E6A8C5EC03B70CE88D2FE4740";1;10/7/2009 00:00:00;16/6/2009 00:00:00
21;950;66;"Store";"Contoso Wheat Ridge Store";"Contoso Wheat Ridge Store";"On";2/11/2004 00:00:00;;655;87001;87002;"202-555-0151";"202-555-0151";"Wheat Ridge, CityCenter";"Wheat Ridge, CityCenter";"";47;1125;16/6/2009 00:00:00;"E6100000010C09F9A067B3E24340C976BE9F1A475AC0";"00000000010CC976BE9F1A475AC009F9A067B3E24340";1;10/7/2009 00:00:00;16/6/2009 00:00:00
24;887;56;"Store";"Contoso New Castle Store";"Contoso New Castle Store";"On";15/2/2004 00:00:00;;658;87001;87005;"413-555-0136";"413-555-0136";"New Castle CityCenter";"New Castle CityCenter";"";25;700;16/6/2009 00:00:00;"E6100000010CBE30992A18D54340E3A59BC420E452C0";"00000000010CE3A59BC420E452C0BE30992A18D54340";1;10/7/2009 00:00:00;16/6/2009 00:00:00
26;867;58;"Store";"Contoso Loveland Store";"Contoso Loveland Store";"On";17/4/2004 00:00:00;;660;87001;87007;"166-555-0162";"166-555-0162";"Loveland Downtown";"Loveland Downtown";"";26;680;16/6/2009 00:00:00;"E6100000010C7958A835CDAB49406A34B91803EBB4BF";"00000000010C6A34B91803EBB4BF7958A835CDAB4940";1;10/7/2009 00:00:00;16/6/2009 00:00:00
31;839;57;"Store";"Contoso Greeley No.2 Store";"Contoso Greeley No.2 Store";"On";22/9/2004 00:00:00;;665;80631;80631;"138-555-0128";"138-555-0128";"Greeley  Downtown Shopping mall";"Greeley  Downtown Shopping mall";"";17;462;16/6/2009 00:00:00;"E6100000010C8638D6C56D344440B0726891ED2C5AC0";"E6100000010CB0726891ED2C5AC08638D6C56D344440";1;10/5/2009 00:00:00;16/6/2009 00:00:00
34;818;65;"Store";"Contoso Denver No.1 Store";"Contoso Denver No.1 Store";"On";2/12/2004 00:00:00;;668;87001;87015;"609-555-0179";"609-555-0179";"Coors Field 17th St";"Coors Field 17th St";"";26;680;16/6/2009 00:00:00;"E6100000010C60764F1E16E24340736891ED7C3F5AC0";"00000000010C736891ED7C3F5AC060764F1E16E24340";1;10/5/2009 00:00:00;16/6/2009 00:00:00
36;818;65;"Store";"Contoso Denver No.3 Store";"Contoso Denver No.3 Store";"On";27/6/2003 00:00:00;;670;87001;87017;"943-555-0196";"943-555-0196";"Wellshire St";"Wellshire St";"";33;560;16/6/2009 00:00:00;"E6100000010C226C787AA5DC4340EE7C3F355E3A5AC0";"E6100000010CEE7C3F355E3A5AC0226C787AA5DC4340";1;10/5/2009 00:00:00;16/6/2009 00:00:00
39;865;68;"Store";"Contoso Littleton Store";"Contoso Littleton Store";"On";30/5/2003 00:00:00;;673;87001;87020;"963-555-0134";"963-555-0134";"Littleton, Citycenter";"Littleton, Citycenter";"";17;462;16/6/2009 00:00:00;"E6100000010C23DBF97E6ACC43408D976E1283405AC0";"00000000010C8D976E1283405AC023DBF97E6ACC4340";1;10/5/2009 00:00:00;16/6/2009 00:00:00
41;904;70;"Store";"Contoso Parker Store";"Contoso Parker Store";"On";2/7/2004 00:00:00;;675;54001;54001;"218-555-0126";"218-555-0126";"Parker, CO  Shopping mall";"Parker, CO  Shopping mall";"";26;680;16/6/2009 00:00:00;"E6100000010C43AD69DE71C24340EE7C3F355E325AC0";"00000000010CEE7C3F355E325AC043AD69DE71C24340";1;10/5/2009 00:00:00;16/6/2009 00:00:00
44;874;73;"Store";"Contoso Menasha Store";"Contoso Menasha Store";"On";5/10/2003 00:00:00;;678;54001;54004;"685-555-0120";"685-555-0120";"Menasha, WI Shopping mall";"Menasha, WI Shopping mall";"";47;1125;16/6/2009 00:00:00;"E6100000010C091B9E5E291B4640A301BC05121C56C0";"00000000010CA301BC05121C56C0091B9E5E291B4640";1;6/7/2009 00:00:00;16/6/2009 00:00:00
46;827;136;"Store";"Contoso Fond du Lac Store";"Contoso Fond du Lac Store";"On";7/12/2007 00:00:00;;680;54001;54006;"992-555-0194";"992-555-0194";"Fond du Lac Shopping mall";"Fond du Lac Shopping mall";"";17;460;16/6/2009 00:00:00;"E6100000010C33C4B12E6EE34540AA605452271C56C0";"00000000010CAA605452271C56C033C4B12E6EE34540";1;6/7/2009 00:00:00;16/6/2009 00:00:00
49;878;75;"Store";"Contoso Milwaukee No.3 Store";"Contoso Milwaukee No.3 Store";"On";2/4/2004 00:00:00;;683;54001;54009;"778-555-0141";"778-555-0141";"Lincoln Village St";"Lincoln Village St";"";26;680;16/6/2009 00:00:00;"E6100000010C2BF697DD937F454002BC051214FB55C0";"E6100000010C02BC051214FB55C02BF697DD937F4540";1;6/7/2009 00:00:00;16/6/2009 00:00:00
51;918;87;"Store";"Contoso Racine No.1 Store";"Contoso Racine No.1 Store";"On";15/5/2004 00:00:00;;685;54001;54001;"846-555-0157";"846-555-0157";"Racine shopping mall";"Racine shopping mall";"";33;560;16/6/2009 00:00:00;"E6100000010CCCEEC9C3425D4540E6AE25E483F255C0";"00000000010CE6AE25E483F255C0CCEEC9C3425D4540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
54;949;76;"Store";"Contoso Waukesha No.2 Store";"Contoso Waukesha No.2 Store";"On";20/8/2004 00:00:00;;688;54014;54014;"669-555-0150";"669-555-0150";"Waukesha, WI 8th Ave";"Waukesha, WI 8th Ave";"";17;462;16/6/2009 00:00:00;"E6100000010CF163CC5D4B804540B537F8C2640E56C0";"E6100000010CB537F8C2640E56C0F163CC5D4B804540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
59;871;81;"Store";"Contoso Manitowoc Store";"Contoso Manitowoc Store";"On";27/4/2004 00:00:00;;693;54001;54019;"714-555-0138";"714-555-0138";"Manitowoc, DAWI St Shopping mall";"Manitowoc, DAWI St Shopping mall";"";33;560;16/6/2009 00:00:00;"E6100000010C4FAF9465880B46404182E2C798EB55C0";"00000000010C4182E2C798EB55C04FAF9465880B4640";1;10/7/2009 00:00:00;16/6/2009 00:00:00
61;898;83;"Store";"Contoso Oregon Store";"Contoso Oregon Store";"On";29/3/2004 00:00:00;;695;54001;54021;"932-555-0161";"932-555-0161";"Oregon, EQI St  Shopping mall";"Oregon, EQI St  Shopping mall";"";22;500;16/6/2009 00:00:00;"E6100000010C772D211FF4F44540B81E85EB51285EC0";"00000000010CB81E85EB51285EC0772D211FF4F44540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
64;828;86;"Store";"Contoso Fort Atkinson Store";"Contoso Fort Atkinson Store";"On";1/6/2004 00:00:00;;698;54001;54024;"688-555-0192";"688-555-0192";"Fort Atkinson Citycenter";"Fort Atkinson Citycenter";"";26;680;16/6/2009 00:00:00;"E6100000010C3B70CE88D2764540EE5A423EE83556C0";"00000000010CEE5A423EE83556C03B70CE88D2764540";1;10/7/2009 00:00:00;16/6/2009 00:00:00
66;849;88;"Store";"Contoso Houston No.1 Store";"Contoso Houston No.1 Store";"On";3/8/2004 00:00:00;;700;70001;77009;"901-555-0125";"901-555-0125";"Texas Houston Freeman St";"Texas Houston Freeman St";"";33;560;16/6/2009 00:00:00;"E6100000010C82E2C798BBC63D400F0BB5A679D757C0";"00000000010C0F0BB5A679D757C082E2C798BBC63D40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
69;849;88;"Store";"Contoso Houston No.4 Store";"Contoso Houston No.4 Store";"On";3/8/2004 00:00:00;;703;70001;77020;"623-555-0155";"623-555-0155";"Texas Houston Sakowitz St";"Texas Houston Sakowitz St";"";17;460;16/6/2009 00:00:00;"E6100000010CDBF97E6ABC843D403EE8D9ACFAC057C0";"E6100000010C3EE8D9ACFAC057C0DBF97E6ABC843D40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
71;924;90;"Store";"Contoso Russellville Store";"Contoso Russellville Store";"On";5/11/2007 00:00:00;;705;70001;77020;"793-555-0179";"793-555-0179";"Russellville, AR St";"Russellville, AR St";"";25;700;16/6/2009 00:00:00;"E6100000010C6DC5FEB27BA2414005A3923A014957C0";"00000000010C05A3923A014957C06DC5FEB27BA24140";1;10/5/2009 00:00:00;16/6/2009 00:00:00
74;872;93;"Store";"Contoso Marshall Store";"Contoso Marshall Store";"On";18/2/2004 00:00:00;;708;70001;77003;"248-555-0134";"248-555-0134";"Marshall, TX Shopping mall";"Marshall, TX Shopping mall";"";33;560;16/6/2009 00:00:00;"E6100000010C0612143FC64440406DC5FEB27B9657C0";"00000000010C6DC5FEB27B9657C00612143FC6444040";1;10/5/2009 00:00:00;16/6/2009 00:00:00
76;798;95;"Store";"Contoso Beaumont No.1 Store";"Contoso Beaumont No.1 Store";"On";20/2/2004 00:00:00;;710;70001;77019;"896-555-0168";"896-555-0168";"Beaumont, Tt Shopping mall";"Beaumont, Tt Shopping mall";"";22;500;16/6/2009 00:00:00;"E6100000010C9A99999999193E40265305A3928657C0";"E6100000010C265305A3928657C09A99999999193E40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
79;579;97;"Store";"Contoso Baytown Store";"Contoso Baytown Store";"On";17/1/2004 00:00:00;;713;70001;77005;"119-555-0117";"119-555-0117";"Baytown, TX St Shopping mall";"Baytown, TX St Shopping mall";"";26;680;16/6/2009 00:00:00;"E6100000010C956588635DBC3D40D200DE0209BE57C0";"00000000010CD200DE0209BE57C0956588635DBC3D40";1;10/7/2009 00:00:00;16/6/2009 00:00:00
81;793;99;"Store";"Contoso Bacliff Store";"Contoso Bacliff Store";"On";19/3/2004 00:00:00;;715;70001;77002;"143-555-0173";"143-555-0173";"Bacliff Downtown Shopping mall";"Bacliff Downtown Shopping mall";"";19;455;16/6/2009 00:00:00;"E6100000010C8A8EE4F21F823D402CD49AE61DBF57C0";"00000000010C2CD49AE61DBF57C08A8EE4F21F823D40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
86;791;104;"Store";"Contoso Austin Store";"Contoso Austin Store";"On";24/8/2004 00:00:00;;720;70001;77004;"172-555-0130";"172-555-0130";"Central East Austin St";"Central East Austin St";"";25;700;16/6/2009 00:00:00;"E6100000010C24287E8CB94B3E408716D9CEF76F58C0";"00000000010C8716D9CEF76F58C024287E8CB94B3E40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
89;923;107;"Store";"Contoso Round Rock Store";"Contoso Round Rock Store";"On";27/11/2004 00:00:00;;723;70001;77009;"373-555-0142";"373-555-0142";"Egger Acres St";"Egger Acres St";"";33;560;16/6/2009 00:00:00;"E6100000010C2FDD240681853E40AC8BDB68006B58C0";"00000000010CAC8BDB68006B58C02FDD240681853E40";1;10/5/2009 00:00:00;16/6/2009 00:00:00
91;834;109;"Store";"Contoso Georgetown Store";"Contoso Georgetown Store";"On";29/1/2003 00:00:00;;725;75201;75203;"777-555-0141";"777-555-0141";"Georgetown St";"Georgetown St";"";22;500;16/6/2009 00:00:00;"E6100000010CFD87F4DBD7514340A9A44E40135153C0";"00000000010CA9A44E40135153C0FD87F4DBD7514340";1;10/5/2009 00:00:00;16/6/2009 00:00:00
94;837;112;"Store";"Contoso Grand Prairie Store";"Contoso Grand Prairie Store";"On";3/2/2003 00:00:00;;728;75201;75206;"845-555-0184";"845-555-0184";"Grand Prairie, TX  Downtown";"Grand Prairie, TX  Downtown";"";25;700;16/6/2009 00:00:00;"E6100000010C0DE02D90A06040407958A835CD3F58C0";"00000000010C7958A835CD3F58C00DE02D90A0604040";1;10/7/2009 00:00:00;16/6/2009 00:00:00
96;919;114;"Store";"Contoso Richardson Store";"Contoso Richardson Store";"On";1/2/2003 00:00:00;;730;75201;75208;"208-555-0114";"208-555-0114";"Richardson Downtown Shopping mall";"Richardson Downtown Shopping mall";"";19;455;16/6/2009 00:00:00;"E6100000010CBE30992A187D404051DA1B7C612E58C0";"00000000010C51DA1B7C612E58C0BE30992A187D4040";1;6/7/2009 00:00:00;16/6/2009 00:00:00
99;831;117;"Store";"Contoso Fort Worth Store";"Contoso Fort Worth Store";"On";4/6/2003 00:00:00;;733;75201;75211;"148-555-0145";"148-555-0145";"Amon Carter Museum St";"Amon Carter Museum St";"";22;500;16/6/2009 00:00:00;"E6100000010C8B6CE7FBA9614040287E8CB96B5558C0";"00000000010C287E8CB96B5558C08B6CE7FBA9614040";1;6/7/2009 00:00:00;16/6/2009 00:00:00
